,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
235,235,"$3,000",1 Bed,1 Bath,5d+ ago,1936 38th St Nw ,Washington,DC, 20007,,
236,236,"$3,220",1 Bed,1 Bath,5d+ ago,2009 8th St Nw ,Washington,DC, 20001,,
237,237,"$2,700",1 Bed,1 Bath,5d+ ago,1390 V St Nw ,Washington,DC, 20009,,
238,238,"$1,800",1 Bed,1 Bath,5d+ ago,Gables City Vista460 L St Nw,Washington,DC, 20001,,
239,239,"$2,318",1 Bed,1 Bath,5d+ ago,The Archer Apartments3701 Massachusetts Ave Nw,Washington,DC, 20016,,
240,240,"$1,700",1 Bed,1 Bath,5d+ ago,4482 MacArthur Blvd.,NW4482 Macarthur Blvd Nw,Wa,shingt,,
241,241,"$1,775",1 Bed,1 Bath,5d+ ago,628 Constitution Ave Ne ,Washington,DC, 20002,,
242,242,"$1,150",1 Bed,1 Bath,5d+ ago,4244 Brooks St Ne ,Washington,DC, 20019,,
243,243,"$2,250",1 Bed,1 Bath,5d+ ago,Longfellow5521 Colorado Ave Nw,Washington,DC, 20011,,
244,244,"$2,920",1 Bed,1 Bath,5d+ ago,The Hudson Apartments1425 P St Nw,Washington,DC, 20005,,
245,245,"$2,295",1 Bed,1 Bath,5d+ ago,3333 Wisconsin3333 Wisconsin Ave Nw,Washington,DC, 20016,,
246,246,"$3,030",1 Bed,1 Bath,5d+ ago,Gables Dupont Circle1750 P St Nw,Washington,DC, 20036,,
247,247,"$1,755",1 Bed,1 Bath,5d+ ago,Monroe Tower3501 13th St Nw,Washington,DC, 20010,,
248,248,"$2,160",1 Bed,1 Bath,5d+ ago,Parkway Apartments3220 Connecticut Ave Nw,Washington,DC, 20008,,
249,249,"$1,990",1 Bed,1 Bath,5d+ ago,1710 C St Ne,Washington,DC, 20002,,
250,250,"$2,370",1 Bed,1 Bath,5d+ ago,2950 Van Ness St Nw ,Washington,DC, 20008,,
251,251,"$2,850",1 Bed,1 Bath,5d+ ago,770 Maine Ave Sw ,Washington,DC, 20024,,
252,252,"$3,230",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
253,253,"$3,000",1 Bed,1 Bath,5d+ ago,455 I St Nw ,Washington,DC, 20001,,
254,254,"$2,950",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
255,255,"$3,200",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
256,256,"$2,900",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
257,257,"$2,950",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
258,258,"$2,900",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
259,259,"$3,200",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
260,260,"$3,230",1 Bed,1 Bath,5d+ ago,40 Patterson St Ne ,Washington,DC, 20002,,
261,261,"$1,434",1 Bed,1 Bath,5d+ ago,1356 Bryant St NE1356 Bryant St Ne,Washington,DC, 20018,,
262,262,"$4,295",1 Bed,1 Bath,5d+ ago,The Kanawha3016 Dumbarton St Nw,Washington,DC, 20007,,
263,263,"$2,425",1 Bed,1 Bath,5d+ ago,1515 O Street,NW1515 O St Nw,Wa,shingt,,
264,264,"$1,795",1 Bed,1 Bath,5d+ ago,122-122 1/2 5th St NE2 122-122 1/2 5th St NE,Washington,DC, 20002,,
265,265,"$2,200",1 Bed,1 Bath,5d+ ago,1514 17th St Nw,Washington,DC, 20036,,
266,266,"$1,800",1 Bed,1 Bath,5d+ ago,Mount Vernon Plaza930 M St Nw,Washington,DC, 20001,,
267,267,"$1,575",1 Bed,1 Bath,5d+ ago,1715 Hamlin St. NE1715 Hamlin St Ne,Washington,DC, 20018,,
268,268,"$1,308",1 Bed,1 Bath,5d+ ago,819 51st St Se ,Washington,DC, 20019,,
269,269,"$1,927",1 Bed,1 Bath,5d+ ago,1111 Lamont St Nw,Washington,DC, 20010,,
270,270,"$2,500",1 Bed,1 Bath,5d+ ago,1810 Swann Street Northwest ,Washington,DC, 20009,,
271,271,"$2,600",1 Bed,1 Bath,5d+ ago,811 4th Street Northwest ,Washington,DC, 20001,,
272,272,"$1,863",1 Bed,1 Bath,5d+ ago,Columbia Uptown1375 Fairmont St Nw,Washington,DC, 20009,,
273,273,"$1,999",1 Bed,1 Bath,5d+ ago,1669 Columbia Rd Nw ,Washington,DC, 20009,,
274,274,"$1,700",1 Bed,1 Bath,5d+ ago,711 Kearny St Ne ,Washington,DC, 20017,,
275,275,"$1,700",1 Bed,1 Bath,5d+ ago,711 Kearny St Ne ,Washington,DC, 20017,,
276,276,"$2,700",1 Bed,1 Bath,5d+ ago,1211 12th St Nw ,Washington,DC, 20005,,
277,277,"$2,500",1 Bed,1 Bath,5d+ ago,1425 21st St Nw ,Washington,DC, 20036,,
278,278,"$2,250",1 Bed,1 Bath,5d+ ago,2114 N St Nw ,Washington,DC, 20037,,
279,279,"$2,700",1 Bed,1 Bath,5d+ ago,3628 Georgia Ave NW3628 Georgia Ave Nw,Washington,DC, 20010,,
280,280,"$1,950",1 Bed,1 Bath,5d+ ago,1311 Delaware Ave Sw ,Washington,DC, 20024,,
281,281,"$2,550",1 Bed,1 Bath,5d+ ago,2550 17th St Nw ,Washington,DC, 20009,,
282,282,"$2,250",1 Bed,1 Bath,5d+ ago,1851 Columbia Rd Nw ,Washington,DC, 20009,,
283,283,"$1,980",1 Bed,1 Bath,5d+ ago,3422 Georgia Ave Nw,Washington,DC, 20010,,
284,284,"$3,200",1 Bed,1 Bath,5d+ ago,2853 Ontario Rd Nw ,Washington,DC, 20009,,
285,285,"$2,600",1 Bed,1 Bath,5d+ ago,24 Logan Cir Nw ,Washington,DC, 20005,,
286,286,"$2,650",1 Bed,1 Bath,5d+ ago,1117 10th St Nw ,Washington,DC, 20001,,
287,287,"$2,585",1 Bed,1 Bath,5d+ ago,1500 Pennsylvania Ave Se ,Washington,DC, 20003,,
288,288,"$2,600",1 Bed,1 Bath,5d+ ago,1701 16th St Nw ,Washington,DC, 20009,,
289,289,"$2,000",1 Bed,1 Bath,5d+ ago,1318 35th St Nw ,Washington,DC, 20007,,
290,290,"$1,900",1 Bed,1 Bath,5d+ ago,437 Kenyon St Nw,Washington,DC, 20010,,
291,291,"$2,500",1 Bed,1 Bath,5d+ ago,1260 21st St Nw ,Washington,DC, 20036,,
292,292,"$1,795",1 Bed,1 Bath,5d+ ago,3900 14th St Nw ,Washington,DC, 20011,,
293,293,"$2,100",1 Bed,1 Bath,5d+ ago,1340 Fairmont St Nw ,Washington,DC, 20009,,
294,294,"$2,300",1 Bed,1 Bath,5d+ ago,1211 13th St Nw,Washington,DC, 20005,,
295,295,"$1,695",1 Bed,1 Bath,5d+ ago,1717 Seaton St Nw ,Washington,DC, 20009,,
296,296,"$1,950",1 Bed,1 Bath,5d+ ago,3419 Quebec St Nw ,Washington,DC, 20016,,
297,297,"$1,650",1 Bed,1 Bath,5d+ ago,2154 Florida Ave NW2154 Florida Ave Nw,Washington,DC, 20008,,
298,298,"$2,640",1 Bed,1 Bath,5d+ ago,2517 Mozart Pl Nw,Washington,DC, 20009,,
299,299,"$2,200",1 Bed,1 Bath,5d+ ago,469 Ridge St Nw ,Washington,DC, 20001,,
300,300,"$1,449",1 Bed,1 Bath,5d+ ago,1314 T St Se,Washington,DC, 20020,,
301,301,"$1,650",1 Bed,1 Bath,5d+ ago,5419 4th St Nw,Washington,DC, 20011,,
302,302,"$1,606",1 Bed,1 Bath,5d+ ago,6713 Fourteenth Apartments6713 14th St Nw,Washington,DC, 20012,,
303,303,"$1,600",1 Bed,1 Bath,5d+ ago,4324 43rd St Nw,Washington,DC, 20016,,
304,304,"$1,900",1 Bed,1 Bath,5d+ ago,5826 Colorado Ave Nw,Washington,DC, 20011,,
305,305,"$3,140",1 Bed,1 Bath,5d+ ago,2121 1st St Sw ,Washington,DC, 20024,,
306,306,"$3,160",1 Bed,1 Bath,5d+ ago,949 1st St Se ,Washington,DC, 20003,,
307,307,"$2,610",1 Bed,1 Bath,5d+ ago,550 Morse St Ne ,Washington,DC, 20002,,
308,308,"$2,100",1 Bed,1 Bath,5d+ ago,3000 7th St Ne ,Washington,DC, 20017,,
309,309,"$3,086",1 Bed,1 Bath,5d+ ago,1331 Maryland Ave Sw,Washington,DC, 20024,,
310,310,"$1,275",1 Bed,1 Bath,5d+ ago,90 Webster St Ne ,Washington,DC, 20011,,
311,311,"$1,295",1 Bed,1 Bath,5d+ ago,86 Webster St Ne ,Washington,DC, 20011,,
312,312,"$2,900",1 Bed,1 Bath,5d+ ago,1842 Mintwood Pl Nw ,Washington,DC, 20009,,
313,313,"$1,800",1 Bed,1 Bath,5d+ ago,1125 12th St Nw ,Washington,DC, 20005,,
314,314,"$2,625",1 Bed,1 Bath,5d+ ago,317 3rd St Se ,Washington,DC, 20003,,
315,315,"$1,700",1 Bed,1 Bath,5d+ ago,1105 16th St Ne ,Washington,DC, 20002,,
316,316,"$1,825",1 Bed,1 Bath,5d+ ago,2328 Ashmead Pl Nw,Washington,DC, 20009,,
317,317,"$1,600",1 Bed,1 Bath,5d+ ago,1764 Gales St Ne ,Washington,DC, 20002,,
318,318,"$1,995",1 Bed,1 Bath,5d+ ago,2440 16th St Nw ,Washington,DC, 20009,,
319,319,"$3,250",1 Bed,1 Bath,5d+ ago,1236 31st St Nw,Washington,DC, 20007,,
320,320,"$2,450",1 Bed,1 Bath,5d+ ago,1001 26th St Nw,Washington,DC, 20037,,
321,321,"$2,640",1 Bed,1 Bath,5d+ ago,360 H St Ne ,Washington,DC, 20002,,
322,322,"$2,910",1 Bed,1 Bath,5d+ ago,770 Maine Ave Sw ,Washington,DC, 20024,,
323,323,"$2,570",1 Bed,1 Bath,5d+ ago,AdMo Heights1777 Columbia Rd Nw,Washington,DC, 20009,,
324,324,"$2,285",1 Bed,1 Bath,5d+ ago,501 12th Street501 12th St Ne,Washington,DC, 20002,,
325,325,"$2,179",1 Bed,1 Bath,5d+ ago,The Parkwest2929 Connecticut Ave Nw,Washington,DC, 20008,,
326,326,"$3,180",1 Bed,1 Bath,5d+ ago,3 Tingey Sq Se ,Washington,DC, 20003,,
327,327,"$2,420",1 Bed,1 Bath,5d+ ago,1826 Vernon St Nw ,Washington,DC, 20009,,
328,328,"$2,420",1 Bed,1 Bath,5d+ ago,1826 Vernon St Nw ,Washington,DC, 20009,,
329,329,"$3,010",1 Bed,1 Bath,5d+ ago,2420 14th St Nw ,Washington,DC, 20009,,
330,330,"$1,999",1 Bed,1 Bath,5d+ ago,1539 Monroe St Nw ,Washington,DC, 20010,,
331,331,"$2,318",1 Bed,1 Bath,5d+ ago,Collection141400 W St Nw,Washington,DC, 20009,,
332,332,"$1,650",1 Bed,1 Bath,5d+ ago,3218 Wisconsin Avenue,N.W.3218 Wisconsin Ave Nw,Wa,shingt,,
333,333,"$2,300",1 Bed,1 Bath,5d+ ago,1917 18th Street,NW1917 18th St Nw,Wa,shingt,,
334,334,"$2,000",1 Bed,1 Bath,5d+ ago,113 5th Street NE113 5th St Ne,Washington,DC, 20002,,
335,335,"$2,000",1 Bed,1 Bath,5d+ ago,State House Apartments2122 Massachusetts Ave Nw,Washington,DC, 20008,,
336,336,"$1,500",1 Bed,1 Bath,5d+ ago,215 Adams St N.E.215 Adams St Ne,Washington,DC, 20002,,
337,337,"$1,430",1 Bed,1 Bath,5d+ ago,4023 9th St NE4023 9th St Ne,Washington,DC, 20017,,
338,338,"$1,800",1 Bed,1 Bath,5d+ ago,Eckington Station758 Girard St Nw,Washington,DC, 20001,,
339,339,"$1,995",1 Bed,1 Bath,5d+ ago,1746 N Street,NW1746 N St Nw,Wa,shingt,,
340,340,"$2,095",1 Bed,1 Bath,5d+ ago,The Harper1919 14th St Nw,Washington,DC, 20009,,
341,341,"$2,300",1 Bed,1 Bath,5d+ ago,1613X Harvard St Nw,Washington,DC, 20009,,
342,342,"$2,000",1 Bed,1 Bath,5d+ ago,1006 N St Nw ,Washington,DC, 20001,,
343,343,"$2,650",1 Bed,1 Bath,5d+ ago,1300 4th St Se,Washington,DC, 20003,,
344,344,"$2,320",1 Bed,1 Bath,5d+ ago,Rocksboro Apartments1717 R St Nw,Washington,DC, 20009,,
345,345,"$1,916",1 Bed,1 Bath,5d+ ago,Isabella1483 Newton St Nw,Washington,DC, 20010,,
346,346,"$2,100",1 Bed,1 Bath,5d+ ago,The Phoenix1421 Massachusetts Ave Nw,Washington,DC, 20005,,
347,347,"$3,120",1 Bed,1 Bath,5d+ ago,618 T St Nw ,Washington,DC, 20001,,
348,348,"$2,700",1 Bed,1 Bath,5d+ ago,37 L Street Southeast ,Washington,DC, 20003,,
349,349,"$2,550",1 Bed,1 Bath,5d+ ago,4101 Albemarle St Nw,Washington,DC, 20016,,
350,350,"$2,750",1 Bed,1 Bath,5d+ ago,57 N St Nw ,Washington,DC, 20001,,
351,351,"$2,920",1 Bed,1 Bath,5d+ ago,770 Maine Ave Sw ,Washington,DC, 20024,,
352,352,"$1,450",1 Bed,1 Bath,5d+ ago,517 Columbia Rd Nw ,Washington,DC, 20001,,
353,353,"$2,795",1 Bed,1 Bath,5d+ ago,1414 22nd St Nw ,Washington,DC, 20037,,
354,354,"$1,125",1 Bed,1 Bath,5d+ ago,3315 Dubois Pl Se,Washington,DC, 20019,,
355,355,"$1,750",1 Bed,1 Bath,5d+ ago,808 5th St Ne ,Washington,DC, 20002,,
356,356,"$2,695",1 Bed,1 Bath,5d+ ago,440 L St Nw ,Washington,DC, 20001,,
357,357,"$2,440",1 Bed,1 Bath,5d+ ago,2950 Van Ness St Nw ,Washington,DC, 20008,,
358,358,"$2,300",1 Bed,1 Bath,5d+ ago,1610 15th St Nw ,Washington,DC, 20009,,
359,359,"$2,400",1 Bed,1 Bath,5d+ ago,1133 14th St Nw ,Washington,DC, 20005,,
360,360,"$1,513",1 Bed,1 Bath,5d+ ago,Adams View Apartments3201 Wisconsin Ave Nw,Washington,DC, 20016,,
361,361,"$1,750",1 Bed,1 Bath,5d+ ago,555 Massachusetts Ave Nw ,Washington,DC, 20001,,
362,362,"$4,750",1 Bed,1 Bath,5d+ ago,1357 R St Nw,Washington,DC, 20009,,
363,363,"$1,900",1 Bed,1 Bath,5d+ ago,51 Randolph Pl Nw,Washington,DC, 20001,,
364,364,"$1,705",1 Bed,1 Bath,5d+ ago,1441 Harvard St Nw,Washington,DC, 20009,,
365,365,"$1,800",1 Bed,1 Bath,5d+ ago,1801 Clydesdale Pl Nw,Washington,DC, 20009,,
366,366,"$2,300",1 Bed,1 Bath,5d+ ago,1615 Q St Nw,Washington,DC, 20009,,
367,367,"$2,000",1 Bed,1 Bath,5d+ ago,1425 4th St Sw,Washington,DC, 20024,,
368,368,"$2,350",1 Bed,1 Bath,5d+ ago,1150 K St Nw,Washington,DC, 20005,,
369,369,"$1,500",1 Bed,1 Bath,5d+ ago,3908 7th St Ne,Washington,DC, 20017,,
370,370,"$3,000",1 Bed,1 Bath,5d+ ago,2201 L St Nw,Washington,DC, 20037,,
371,371,"$1,699",1 Bed,1 Bath,5d+ ago,3935 9th St Ne,Washington,DC, 20017,,
372,372,"$1,360",1 Bed,1 Bath,5d+ ago,52 Forrester St Sw,Washington,DC, 20032,,
373,373,"$1,202",1 Bed,1 Bath,5d+ ago,811 Barnaby St Se,Washington,DC, 20032,,
374,374,"$2,397",1 Bed,1 Bath,5d+ ago,154 W St Nw ,Washington,DC, 20001,,
375,375,"$2,467",1 Bed,1 Bath,5d+ ago,200 Oklahoma Ave Ne,Washington,DC, 20002,,
376,376,"$2,149",1 Bed,1 Bath,5d+ ago,1908 16th St Nw,Washington,DC, 20009,,
377,377,"$2,500",1 Bed,1 Bath,5d+ ago,50 Florida Ave Ne,Washington,DC, 20002,,
378,378,"$1,869",1 Bed,1 Bath,5d+ ago,100 8th St Ne Bsmt ,Washington,DC, 20002,,
379,379,"$1,249",1 Bed,1 Bath,5d+ ago,4810 C St Se,Washington,DC, 20019,,
380,380,"$1,749",1 Bed,1 Bath,5d+ ago,232 14th Pl Ne,Washington,DC, 20002,,
381,381,"$2,000",1 Bed,1 Bath,5d+ ago,3601 Wisconsin Ave Nw ,Washington,DC, 20016,,
382,382,"$3,300",1 Bed,1 Bath,5d+ ago,113 C St Se,Washington,DC, 20003,,
383,383,"$3,250",1 Bed,1 Bath,5d+ ago,2136 O St Nw,Washington,DC, 20037,,
384,384,"$2,850",1 Bed,1 Bath,5d+ ago,B St,Washington,DC, 20319,,
385,385,"$3,100",1 Bed,1 Bath,5d+ ago,114 F St Se,Washington,DC, 20003,,
386,386,"$3,000",1 Bed,1 Bath,5d+ ago,413 2nd St Se,Washington,DC, 20003,,
387,387,"$3,400",1 Bed,1 Bath,5d+ ago,1604 19th St Nw,Washington,DC, 20009,,
388,388,"$1,250",1 Bed,1 Bath,5d+ ago,4329 Halley Ter Se,Washington,DC, 20032,,
389,389,"$1,175",1 Bed,1 Bath,5d+ ago,4898 Sheriff Rd Ne,Washington,DC, 20019,,
390,390,"$2,750",1 Bed,1 Bath,5d+ ago,45 Sutton Sq Sw ,Washington,DC, 20024,,
391,391,"$2,500",1 Bed,1 Bath,5d+ ago,The Shelburne1631 S St Nw,Washington,DC, 20009,,
392,392,"$2,250",1 Bed,1 Bath,5d+ ago,The Vintage on 16th3146 16th St Nw,Washington,DC, 20010,,
393,393,"$2,670",1 Bed,1 Bath,5d+ ago,J Linea2009 8th St Nw,Washington,DC, 20001,,
394,394,"$1,900",1 Bed,1 Bath,5d+ ago,3101 New Mexico Ave Nw,Washington,DC, 20016,,
395,395,"$2,900",1 Bed,1 Bath,5d+ ago,401 Massachusetts Ave Nw ,Washington,DC, 20001,,
396,396,"$1,750",1 Bed,1 Bath,5d+ ago,1318 Q St Nw ,Washington,DC, 20009,,
397,397,"$1,780",1 Bed,1 Bath,5d+ ago,3221 Connecticut Avenue3221 Connecticut Ave Nw,Washington,DC, 20008,,
398,398,"$1,486",1 Bed,1 Bath,5d+ ago,2634 15th Street Northwest ,Washington,DC, 20009,,
399,399,"$2,580",1 Bed,1 Bath,5d+ ago,550 Morse St Ne ,Washington,DC, 20002,,
400,400,"$2,740",1 Bed,1 Bath,5d+ ago,1924 8th St Nw ,Washington,DC, 20001,,
401,401,"$3,120",1 Bed,1 Bath,5d+ ago,618 T St Nw ,Washington,DC, 20001,,
402,402,"$2,750",1 Bed,1 Bath,5d+ ago,Warder Mansion2633 16th Street Northwest,Washington,DC, 20009,,
403,403,"$2,795",1 Bed,1 Bath,5d+ ago,1414 22nd Street Northwest ,1414 22nd Street Northwest #,Washington,DC, 20037,
404,404,"$1,200",1 Bed,1 Bath,5d+ ago,5212 Astor Pl Se,Washington,DC, 20019,,
405,405,"$1,500",1 Bed,1 Bath,5d+ ago,4005 Anacostia Ave Ne ,Washington,DC, 20019,,
406,406,"$1,200",1 Bed,1 Bath,5d+ ago,1413 Morris Rd Se ,Washington,DC, 20020,,
407,407,"$2,995",1 Bed,1 Bath,5d+ ago,1525 P St Nw ,Washington,DC, 20005,,
408,408,"$1,395",1 Bed,1 Bath,5d+ ago,3352 18th St Nw,Washington,DC, 20010,,
409,409,"$1,900",1 Bed,1 Bath,5d+ ago,525 Gresham Pl Nw,Washington,DC, 20001,,
410,410,"$2,970",1 Bed,1 Bath,5d+ ago,425 Massachusetts Ave Nw ,Washington,DC, 20001,,
411,411,"$1,350",1 Bed,1 Bath,5d+ ago,1317 K St Se,Washington,DC, 20003,,
412,412,"$3,340",1 Bed,1 Bath,5d+ ago,1503 Vermont Ave Nw ,Washington,DC, 20005,,
413,413,"$1,880",1 Bed,1 Bath,5d+ ago,Fahrenheit Apartments3930 Georgia Ave Nw,Washington,DC, 20011,,
414,414,"$3,110",1 Bed,1 Bath,5d+ ago,2121 1st St Sw ,Washington,DC, 20024,,
415,415,"$2,920",1 Bed,1 Bath,5d+ ago,2009 8th St Nw ,Washington,DC, 20001,,
416,416,"$3,200",1 Bed,1 Bath,5d+ ago,2210 Wisconsin Ave Nw ,Washington,DC, 20007,,
417,417,"$1,850",1 Bed,1 Bath,5d+ ago,3100 Wisconsin Ave Nw ,Washington,DC, 20016,,
418,418,"$1,200",1 Bed,1 Bath,5d+ ago,3281 15th Place Southeast,Washington,DC, 20020,,
419,419,"$2,000",1 Bed,1 Bath,5d+ ago,800 4th St Sw ,Washington,DC, 20024,,
420,420,"$1,704",1 Bed,1 Bath,5d+ ago,Connecticut Park Apartments2828 Connecticut Ave Nw,Washington,DC, 20008,,
421,421,"$1,800",1 Bed,1 Bath,5d+ ago,1827 Kalorama Rd Nw,Washington,DC, 20009,,
422,422,"$2,060",1 Bed,1 Bath,5d+ ago,2425 17th Street Northwest,Washington,DC, 20009,,
423,423,"$1,800",1 Bed,1 Bath,5d+ ago,1653 Trinidad Avenue Northeast ,Washington,DC, 20002,,
424,424,"$2,000",1 Bed,1 Bath,5d+ ago,2639 15th St Nw ,Washington,DC, 20009,,
425,425,"$1,486",1 Bed,1 Bath,5d+ ago,2634 15th Street Northwest ,Washington,DC, 20009,,
426,426,"$3,450",1 Bed,1 Bath,5d+ ago,2425 L St Nw,Washington,DC, 20037,,
427,427,"$2,467",1 Bed,1 Bath,5d+ ago,4114 Davis Pl Nw ,Washington,DC, 20007,,
428,428,"$1,999",1 Bed,1 Bath,5d+ ago,3435 14th St Nw,Washington,DC, 20010,,
429,429,"$1,800",1 Bed,1 Bath,5d+ ago,1111 Orren St Ne ,Washington,DC, 20002,,
430,430,"$1,595",1 Bed,1 Bath,5d+ ago,4010 Calvert St Nw ,Washington,DC, 20007,,
431,431,"$1,557",1 Bed,1 Bath,5d+ ago,4725 1st St Sw,Washington,DC, 20032,,
432,432,"$2,345",1 Bed,1 Bath,5d+ ago,1401 17th St Nw ,Washington,DC, 20036,,
433,433,"$2,000",1 Bed,1 Bath,5d+ ago,1126 9th Street Northwest1126 9th St Nw,Washington,DC, 20001,,
434,434,"$1,400",1 Bed,1 Bath,5d+ ago,614 Elliott St Ne ,Washington,DC, 20002,,
435,435,"$1,950",1 Bed,1 Bath,5d+ ago,3601 Wisconsin Ave NWUnit 509 ,Washington,DC, 20016,,
436,436,"$1,985",1 Bed,1 Bath,5d+ ago,Slowe1919 3rd St Nw,Washington,DC, 20001,,
437,437,"$1,850",1 Bed,1 Bath,5d+ ago,3028 Porter St Nw ,Washington,DC, 20008,,
438,438,"$1,400",1 Bed,1 Bath,5d+ ago,1920 Naylor Rd Se ,Washington,DC, 20020,,
439,439,"$1,595",1 Bed,1 Bath,5d+ ago,523 Florida Ave Ne ,Washington,DC, 20002,,
440,440,"$1,395",1 Bed,1 Bath,5d+ ago,1402 Trinidad Ave Ne,Washington,DC, 20002,,
441,441,"$1,929",1 Bed,1 Bath,5d+ ago,Connecticut House4500 Connecticut Ave Nw,Washington,DC, 20008,,
442,442,"$1,925",1 Bed,1 Bath,5d+ ago,The Biltmore Mews2428 19th St Nw,Washington,DC, 20009,,
443,443,"$2,600",1 Bed,1 Bath,5d+ ago,The Rodney Apartments1911 R St Nw,Washington,DC, 20009,,
444,444,"$2,250",1 Bed,1 Bath,5d+ ago,1933 18th St Nw ,Washington,DC, 20009,,
445,445,"$2,880",1 Bed,1 Bath,5d+ ago,The DeSoto Apartments1445 P St Nw,Washington,DC, 20005,,
446,446,"$1,900",1 Bed,1 Bath,5d+ ago,3601 Wisconsin Ave Nw ,Washington,DC, 20016,,
447,447,"$2,195",1 Bed,1 Bath,5d+ ago,13 14th St Ne ,Washington,DC, 20002,,
448,448,"$2,100",1 Bed,1 Bath,5d+ ago,3701 Connecticut Ave Nw,Washington,DC, 20008,,
449,449,"$1,755",1 Bed,1 Bath,5d+ ago,Capital Plaza Apartments35 E St Nw,Washington,DC, 20001,,
450,450,"$2,000",1 Bed,1 Bath,5d+ ago,4564 Macarthur Blvd Nw,Washington,DC, 20007,,
451,451,"$1,090",1 Bed,1 Bath,5d+ ago,2345 Green St SE2345 Green St Se,Washington,DC, 20020,,
452,452,"$1,599",1 Bed,1 Bath,5d+ ago,Dore Apartments2756 Macomb St Nw,Washington,DC, 20008,,
453,453,"$2,559",1 Bed,1 Bath,5d+ ago,2112 New Hampshire Avenue2112 New Hampshire Ave Nw,Washington,DC, 20009,,
454,454,"$2,600",1 Bed,1 Bath,5d+ ago,The Century2651 16th St Nw,Washington,DC, 20009,,
455,455,"$1,970",1 Bed,1 Bath,5d+ ago,Richman Towers3055 16th St Nw,Washington,DC, 20009,,
456,456,"$1,650",1 Bed,1 Bath,5d+ ago,Sarbin Towers3132 16th St Nw,Washington,DC, 20010,,
457,457,"$1,975",1 Bed,1 Bath,5d+ ago,Park Marconi3150 16th St Nw,Washington,DC, 20010,,
458,458,"$2,084",1 Bed,1 Bath,5d+ ago,The Asbury1460 Irving St Nw,Washington,DC, 20010,,
459,459,"$1,800",1 Bed,1 Bath,5d+ ago,Sulgrave Manor5130 Connecticut Avenue Northwest ,Sulgrave Manor5130 Connecticut Avenue Northwest #,Washington,DC, 20008,
460,460,"$2,650",1 Bed,1 Bath,5d+ ago,The Stanton816 E St Ne,Washington,DC, 20002,,
461,461,"$1,850",1 Bed,1 Bath,5d+ ago,1621 E Capitol St Se ,Washington,DC, 20003,,
462,462,"$1,950",1 Bed,1 Bath,5d+ ago,5100 Kansas Avenue Northeast5100 Kansas Ave Nw Bsmt Apt,Washington,DC, 20011,,
463,463,"$1,800",1 Bed,1 Bath,5d+ ago,1404 Tuckerman St Nw ,Washington,DC, 20011,,
464,464,"$1,749",1 Bed,1 Bath,5d+ ago,232 14th Place Northeast - 1/2Basement ,Washington,DC, 20002,,
465,465,"$1,253",1 Bed,1 Bath,5d+ ago,1300 Congress St Se,Washington,DC, 20032,,
466,466,"$2,467",1 Bed,1 Bath,5d+ ago,2388 Champlain St Nw ,Washington,DC, 20009,,
467,467,"$1,900",1 Bed,1 Bath,5d+ ago,5410 Connecticut Ave Nw ,Washington,DC, 20015,,
468,468,"$1,450",1 Bed,1 Bath,5d+ ago,1621 Butler St Se,Washington,DC, 20020,,
469,469,"$3,000",1 Bed,1 Bath,5d+ ago,1704-Sojourn1704 Q St Nw,Washington,DC, 20009,,
470,470,"$3,450",1 Bed,1 Bath,5d+ ago,1716 17th Street Northwest1716 17th St Nw,Washington,DC, 20009,,
471,471,"$3,500",1 Bed,1 Bath,5d+ ago,503-Sojourn503 Independence Ave Se,Washington,DC, 20003,,
472,472,"$1,650",1 Bed,1 Bath,5d+ ago,1247 F St NE1247 F St Ne,Washington,DC, 20002,,
473,473,"$1,500",1 Bed,1 Bath,5d+ ago,4101-03 DAVIS PLACE,N.W.4101 Davis Pl Nw,Wa,shingt,,
474,474,"$2,232",1 Bed,1 Bath,5d+ ago,2210 Wisconsin Ave NW2210 Wisconsin Ave Nw,Washington,DC, 20007,,
475,475,"$2,648",1 Bed,1 Bath,5d+ ago,5735 14th St NW5735 14th St Nw,Washington,DC, 20011,,
