,index,Price,Beds,Baths,Post_Time,Address,City,State,Zipcode,Lat,Long
142,142,"$2,100",1 Bed,1 Bath,1d ago,32-08 Union Street ,32-08 Union Street #,New York,NY, 11354,
143,143,"$4,390",1 Bed,1 Bath,1d ago,Renoir House225 E 63rd St,New York,NY, 10065,,
144,144,"$4,660",1 Bed,1 Bath,1d ago,The Ashley400 W 63rd St,New York,NY, 10069,,
145,145,"$3,425",1 Bed,1 Bath,1d ago,188 Green St ,New York,NY, 11222,,
146,146,"$3,250",1 Bed,1 Bath,1d ago,20 Avenue A ,New York,NY, 10009,,
147,147,"$1,885",1 Bed,1 Bath,2d ago,2069 Honeywell Ave2069 Honeywell Ave,New York,NY, 10460,,
148,148,"$7,260",1 Bed,1 Bath,2d ago,120 W 21st St ,New York,NY, 10011,,
149,149,"$5,270",1 Bed,1 Bath,2d ago,1 West St ,New York,NY, 10004,,
150,150,"$5,250",1 Bed,1 Bath,2d ago,730 Columbus Ave ,New York,NY, 10025,,
151,151,"$5,940",1 Bed,1 Bath,2d ago,515 E 86th St ,New York,NY, 10028,,
152,152,"$5,900",1 Bed,1 Bath,2d ago,30 Park Ave ,New York,NY, 10016,,
153,153,"$5,920",1 Bed,1 Bath,2d ago,30 Park Ave ,New York,NY, 10016,,
154,154,"$5,870",1 Bed,1 Bath,2d ago,235 W 48th St ,New York,NY, 10036,,
155,155,"$5,740",1 Bed,1 Bath,2d ago,30 Park Ave ,New York,NY, 10016,,
156,156,"$5,720",1 Bed,1 Bath,2d ago,235 W 48th St ,New York,NY, 10036,,
157,157,"$5,200",1 Bed,1 Bath,2d ago,95 Wall St ,New York,NY, 10005,,
158,158,"$6,050",1 Bed,1 Bath,2d ago,241 Atlantic Ave ,New York,NY, 11201,,
159,159,"$6,030",1 Bed,1 Bath,2d ago,377 E 33rd St ,New York,NY, 10016,,
160,160,"$6,690",1 Bed,1 Bath,2d ago,309 5th Ave ,New York,NY, 10016,,
161,161,"$5,990",1 Bed,1 Bath,2d ago,51 Leroy St ,New York,NY, 10014,,
162,162,"$5,530",1 Bed,1 Bath,2d ago,41 Park Ave ,New York,NY, 10016,,
163,163,"$5,770",1 Bed,1 Bath,2d ago,235 W 48th St ,New York,NY, 10036,,
164,164,"$5,640",1 Bed,1 Bath,2d ago,160 Riverside Blvd ,New York,NY, 10069,,
165,165,"$6,730",1 Bed,1 Bath,2d ago,250 E Houston St ,New York,NY, 10002,,
166,166,"$5,920",1 Bed,1 Bath,2d ago,484 2nd Ave ,New York,NY, 10016,,
167,167,"$4,840",1 Bed,1 Bath,2d ago,214 E 25th St ,New York,NY, 10010,,
168,168,"$6,030",1 Bed,1 Bath,2d ago,377 E 33rd St ,New York,NY, 10016,,
169,169,"$6,720",1 Bed,1 Bath,2d ago,43 W 27th St ,New York,NY, 10001,,
170,170,"$5,670",1 Bed,1 Bath,2d ago,189 W 89th St ,New York,NY, 10024,,
171,171,"$4,620",1 Bed,1 Bath,2d ago,475 48th Ave ,New York,NY, 11109,,
172,172,"$5,820",1 Bed,1 Bath,2d ago,235 W 48th St ,New York,NY, 10036,,
173,173,"$6,190",1 Bed,1 Bath,2d ago,200 E 82nd St ,New York,NY, 10028,,
174,174,"$7,330",1 Bed,1 Bath,2d ago,160 W 24th St ,New York,NY, 10011,,
175,175,"$5,630",1 Bed,1 Bath,2d ago,200 E 82nd St ,New York,NY, 10028,,
176,176,"$1,570",1 Bed,1 Bath,2d ago,374 E 49th St ,New York,NY, 11203,,
177,177,"$8,290",1 Bed,1 Bath,2d ago,400 Chambers St ,New York,NY, 10282,,
178,178,"$5,900",1 Bed,1 Bath,2d ago,118 Christopher St ,New York,NY, 10014,,
179,179,"$5,830",1 Bed,1 Bath,2d ago,235 W 48th St ,New York,NY, 10036,,
180,180,"$6,150",1 Bed,1 Bath,2d ago,201 E 86th St ,New York,NY, 10028,,
181,181,"$5,110",1 Bed,1 Bath,2d ago,30 Waterside Plz ,New York,NY, 10010,,
182,182,"$6,970",1 Bed,1 Bath,2d ago,240 E 27th St ,New York,NY, 10016,,
183,183,"$8,760",1 Bed,1 Bath,2d ago,1 Union Sq S ,New York,NY, 10003,,
184,184,"$5,950",1 Bed,1 Bath,2d ago,915 W End Ave ,New York,NY, 10025,,
185,185,"$5,740",1 Bed,1 Bath,2d ago,311 W 50th St ,New York,NY, 10019,,
186,186,"$5,380",1 Bed,1 Bath,2d ago,360 W 34th St ,New York,NY, 10001,,
187,187,"$5,440",1 Bed,1 Bath,2d ago,189 W 89th St ,New York,NY, 10024,,
188,188,"$5,120",1 Bed,1 Bath,2d ago,830 8th Ave ,New York,NY, 10019,,
189,189,"$7,400",1 Bed,1 Bath,2d ago,160 W 24th St ,New York,NY, 10011,,
190,190,"$5,400",1 Bed,1 Bath,2d ago,255 W 94th St ,New York,NY, 10025,,
191,191,"$6,090",1 Bed,1 Bath,2d ago,300 E 51st St ,New York,NY, 10022,,
192,192,"$6,700",1 Bed,1 Bath,2d ago,60 W 66th St ,New York,NY, 10023,,
193,193,"$5,610",1 Bed,1 Bath,2d ago,234 Mott St ,New York,NY, 10012,,
194,194,"$6,610",1 Bed,1 Bath,2d ago,60 W 66th St ,New York,NY, 10023,,
195,195,"$5,490",1 Bed,1 Bath,2d ago,401 E 34th St ,New York,NY, 10016,,
196,196,"$6,090",1 Bed,1 Bath,2d ago,241 W 75th St ,New York,NY, 10023,,
197,197,"$5,810",1 Bed,1 Bath,2d ago,200 E 82nd St ,New York,NY, 10028,,
198,198,"$5,620",1 Bed,1 Bath,2d ago,222 E 34th St ,New York,NY, 10016,,
199,199,"$5,650",1 Bed,1 Bath,2d ago,279 E 44th St ,New York,NY, 10017,,
200,200,"$5,480",1 Bed,1 Bath,2d ago,223 Mott St ,New York,NY, 10012,,
201,201,"$5,760",1 Bed,1 Bath,2d ago,200 Montague St ,New York,NY, 11201,,
202,202,"$4,720",1 Bed,1 Bath,2d ago,229 1st Ave ,New York,NY, 10003,,
203,203,"$5,680",1 Bed,1 Bath,2d ago,245 E 40th St ,New York,NY, 10016,,
204,204,"$5,660",1 Bed,1 Bath,2d ago,187 Kent Ave ,New York,NY, 11249,,
205,205,"$5,600",1 Bed,1 Bath,2d ago,160 Riverside Blvd ,New York,NY, 10069,,
206,206,"$6,560",1 Bed,1 Bath,2d ago,145 4th Ave ,New York,NY, 10003,,
207,207,"$8,070",1 Bed,1 Bath,2d ago,50 Murray St ,New York,NY, 10007,,
208,208,"$6,570",1 Bed,1 Bath,2d ago,145 4th Ave ,New York,NY, 10003,,
209,209,"$5,250",1 Bed,1 Bath,2d ago,240 E 27th St ,New York,NY, 10016,,
210,210,"$5,020",1 Bed,1 Bath,2d ago,354 E 91st St ,New York,NY, 10128,,
211,211,"$5,290",1 Bed,1 Bath,2d ago,180 Riverside Blvd ,New York,NY, 10069,,
212,212,"$5,150",1 Bed,1 Bath,2d ago,1 West St ,New York,NY, 10004,,
213,213,"$4,960",1 Bed,1 Bath,2d ago,212 W 91st St ,New York,NY, 10024,,
214,214,"$4,540",1 Bed,1 Bath,2d ago,72 Willoughby St ,New York,NY, 11201,,
215,215,"$6,730",1 Bed,1 Bath,2d ago,250 E Houston St ,New York,NY, 10002,,
216,216,"$5,220",1 Bed,1 Bath,2d ago,210 W 70th St ,New York,NY, 10023,,
217,217,"$5,340",1 Bed,1 Bath,2d ago,830 8th Ave ,New York,NY, 10019,,
218,218,"$7,240",1 Bed,1 Bath,2d ago,200 E 11th St ,New York,NY, 10003,,
219,219,"$5,650",1 Bed,1 Bath,2d ago,915 W End Ave ,New York,NY, 10025,,
220,220,"$5,090",1 Bed,1 Bath,2d ago,420 E 80th St ,New York,NY, 10075,,
221,221,"$4,850",1 Bed,1 Bath,2d ago,225 E 95th St ,New York,NY, 10128,,
222,222,"$4,390",1 Bed,1 Bath,2d ago,475 48th Ave ,New York,NY, 11109,,
223,223,"$4,900",1 Bed,1 Bath,2d ago,150 E 39th St ,New York,NY, 10016,,
224,224,"$1,800",1 Bed,1 Bath,2d ago,2 E 129th St,New York,NY, 10035,,
225,225,"$2,299",1 Bed,1 Bath,2d ago,169 E 105th St ,New York,NY, 10029,,
226,226,"$3,638",1 Bed,1 Bath,2d ago,The WestmontOur team has verified this property730 Columbus Ave,New York,NY, 10025,,
227,227,"$4,091",1 Bed,1 Bath,2d ago,Longacre HouseOur team has verified this property305 W 50th St,New York,NY, 10019,,
228,228,"$5,695",1 Bed,1 Bath,2d ago,125 Court Street ,New York,NY, 11201,,
229,229,"$3,000",1 Bed,1 Bath,2d ago,924 Metropolitan Ave ,New York,NY, 11211,,
230,230,"$2,805",1 Bed,1 Bath,2d ago,10420 Queens Blvd ,New York,NY, 11375,,
231,231,"$4,415",1 Bed,1 Bath,2d ago,Blue Slip ,New York,NY, 11222,,
232,232,"$4,475",1 Bed,1 Bath,2d ago,Willoughby St ,New York,NY, 11201,,
233,233,"$5,000",1 Bed,1 Bath,2d ago,City Pt ,New York,NY, 11201,,
234,234,"$3,695",1 Bed,1 Bath,2d ago,Vanderbilt Ave ,New York,NY, 11238,,
235,235,"$3,590",1 Bed,1 Bath,2d ago,6th Ave ,New York,NY, 11217,,
236,236,"$5,795",1 Bed,1 Bath,2d ago,S 1st St ,New York,NY, 11249,,
237,237,"$2,595",1 Bed,1 Bath,2d ago,E 102nd St ,New York,NY, 10029,,
238,238,"$3,200",1 Bed,1 Bath,2d ago,428 7th Ave ,New York,NY, 11215,,
239,239,"$3,600",1 Bed,1 Bath,2d ago,284 Mulberry St ,New York,NY, 10012,,
240,240,"$3,995",1 Bed,1 Bath,2d ago,248 Mott St ,New York,NY, 10012,,
241,241,"$4,995",1 Bed,1 Bath,2d ago,290 W 12th St ,New York,NY, 10014,,
242,242,"$2,500",1 Bed,1 Bath,2d ago,16 Dean St ,New York,NY, 11201,,
243,243,"$3,200",1 Bed,1 Bath,2d ago,200 Clinton St ,New York,NY, 11201,,
244,244,"$1,795",1 Bed,1 Bath,2d ago,34th St ,New York,NY, 11103,,
245,245,"$3,200",1 Bed,1 Bath,2d ago,Ocean Dr ,New York,NY, 11224,,
246,246,"$3,695",1 Bed,1 Bath,2d ago,Vanderbilt Ave ,New York,NY, 11238,,
247,247,"$3,800",1 Bed,1 Bath,2d ago,6th Ave ,New York,NY, 11217,,
248,248,"$3,458",1 Bed,1 Bath,2d ago,Ocean Dr ,New York,NY, 11224,,
249,249,"$3,995",1 Bed,1 Bath,2d ago,Vanderbilt Ave ,New York,NY, 11238,,
250,250,"$3,000",1 Bed,1 Bath,2d ago,West St ,New York,NY, 10004,,
251,251,"$3,033",1 Bed,1 Bath,2d ago,355 S End Ave ,New York,NY, 10280,,
252,252,"$3,200",1 Bed,1 Bath,2d ago,255 W 94th St ,New York,NY, 10025,,
253,253,"$2,819",1 Bed,1 Bath,2d ago,37 Wall St ,New York,NY, 10005,,
